Time [sec]	T [mK]	T_loc/T_c	T_mc/Tc
45701.0	0.759271725565668	0.7495278633422192	0.7532968947368164
45705.0	0.7583462658167264	0.7486142801744585	0.7533080704412075
45709.0	0.7592698589498923	0.7495260206810389	0.7533192462837867
45714.0	0.7601923814852398	0.7504367043289634	0.7533332162812862
45718.0	0.7592648588988595	0.749521084796505	0.753344392434666
45722.0	0.7594873783900766	0.7497407486575288	0.7533555687261254
45726.0	0.7606470299811008	0.7508855182439298	0.753366745155631
45731.0	0.7604199527945639	0.7506613551772595	0.7533807158865898
45735.0	0.7585811122842188	0.7488461128175902	0.7533918926265777
45739.0	0.759498917408564	0.7497521395938441	0.7534030695045039
45743.0	0.7604133366194219	0.75065482390861	0.7534142465203346
45747.0	0.7611137488322584	0.7513462476132857	0.7534254236740369
45752.0	0.7611182328444102	0.7513506740813527	0.7534393953099957
45756.0	0.7601939846317691	0.7504382869020426	0.753450572773787
45760.0	0.7578845927851035	0.7481585318707833	0.7534617503753417
45764.0	0.7604103292549098	0.7506518551381144	0.7534729281146261
45768.0	0.7588108215506963	0.7490728741862749	0.7534841059916073
45773.0	0.7597279560338848	0.7499782389278231	0.753498078531419
45777.0	0.7590395157928924	0.7492986335566559	0.7535092567180961
45781.0	0.7613477754712221	0.7515772709488867	0.7535204350423615
45785.0	0.7615792317053547	0.7518057568660955	0.7535316135041821
45790.0	0.7592599256299764	0.7495162148370942	0.7535455867748441
45794.0	0.7624989882722275	0.7527137100416856	0.7535567655460421
45798.0	0.7604032454307799	0.7506448622218953	0.753567944454687
45802.0	0.7597259540445975	0.7499762626304024	0.7535791235007457
45806.0	0.7615410502121449	0.7517680653624333	0.7535903026841847
45811.0	0.7601874383656195	0.7504318246452316	0.7536042768566239
45815.0	0.7615745426560352	0.7518011279921375	0.7536154563490469
45819.0	0.7604248982709123	0.7506662371874752	0.7536266359787422
45823.0	0.7611176974398859	0.751350145547765	0.7536378157456763
45827.0	0.7592648588988595	0.749521084796505	0.753648995649816
45832.0	0.7576550367914479	0.7479319218079447	0.7536629707228852
45836.0	0.7588111545571792	0.7490732029192293	0.7536741509356157
45840.0	0.759706868823514	0.7499574223331827	0.7536853312854436
45844.0	0.7583511225411712	0.7486190745717387	0.7536965117723355
45849.0	0.7601939846317691	0.7504382869020426	0.753710487573646
45853.0	0.7585807794853281	0.7488457842895638	0.7537216683688104
45857.0	0.7574313797533705	0.7477111349983915	0.7537328493009305
45861.0	0.7592707922910904	0.7495269420445119	0.7537440303699733
45865.0	0.7622745648484397	0.7524921666815793	0.7537552115759053
45870.0	0.758577584354498	0.748842630162387	0.7537691882757702
45874.0	0.7574106668832883	0.7476906879400674	0.7537803697895813
45878.0	0.7585809791255542	0.7488459813677733	0.7537915514401735
45882.0	0.7606513092134719	0.7508897425601895	0.7538027332275136
45887.0	0.7601894423023623	0.7504338028651159	0.7538167106539394
45891.0	0.7578823332084994	0.7481563012917073	0.75382789274884
45895.0	0.7581163988054413	0.7483873630853322	0.7538390749803804
45899.0	0.7583491265793327	0.7486171042244154	0.7538502573485268
45903.0	0.7608804343551583	0.751115927300255	0.7538614398532465
45908.0	0.7599634498526484	0.7502107106146579	0.7538754181761509
45912.0	0.7608825749819061	0.7511180404559785	0.7538866009880378
45916.0	0.7618130720907175	0.7520365963383194	0.7538977839363895
45920.0	0.7585801138070565	0.7488451271540538	0.7539089670211727
45925.0	0.7599602451239207	0.7502075470127549	0.7539229460689577
45929.0	0.7592685255804099	0.7495247044229121	0.75393412946059
45933.0	0.75904051531802	0.7492996202547089	0.7539453129885455
45937.0	0.7606526464553554	0.7508910626410221	0.7539564966527911
45941.0	0.7595018522267765	0.749755036749039	0.7539676804532932
45946.0	0.7599585759628553	0.7502058992723153	0.753981660395481
45950.0	0.7597318265704871	0.7499820597931759	0.753992844502439
45954.0	0.7585807794853281	0.7488457842895638	0.7540040287455453
45958.0	0.7590345849826008	0.7492937660242852	0.7540152131247669
45963.0	0.7604252324279059	0.7506665670561757	0.754029193790155
45967.0	0.7578614655988076	0.7481357014795732	0.754040378475514
45971.0	0.757430184746454	0.7477099553272004	0.75405156329688
45975.0	0.758581045694882	0.7488460470828057	0.7540627482542194
45979.0	0.7581031665067712	0.7483743005989845	0.7540739333474994
45984.0	0.7597308922520369	0.7499811374649921	0.7540879149052147
45988.0	0.7595002514137832	0.7497534564795492	0.7540991003042387
45992.0	0.7587993665795238	0.749061566218681	0.7541102858390948
45996.0	0.7574255376073324	0.7477053678255997	0.7541214715097498
46001.0	0.7590365839132573	0.7492957393023272	0.7541354537889852
46005.0	0.7604203537982812	0.7506617510348285	0.7541466397650658
46009.0	0.7588079577899407	0.7490700471766444	0.7541578258768373
46013.0	0.7590381831455488	0.7492973180114006	0.754169012124266
46017.0	0.76157956664224	0.7518060875046793	0.754180198507319
46022.0	0.759732827553762	0.7499830479306635	0.7541941816768056
46026.0	0.7583462658167264	0.7486142801744585	0.7542053683648908
46030.0	0.7576618120917828	0.7479386101597068	0.7542165551884918
46034.0	0.7578866530177493	0.7481605656641158	0.7542277421475757
46039.0	0.7578882481079745	0.748162140284279	0.7542417260369019
46043.0	0.7587963696862516	0.7490586077850461	0.7542529133006995
46047.0	0.7592708588942969	0.7495270077929881	0.7542641006998716
46051.0	0.7599585759628553	0.7502058992723153	0.7542752882343847
46055.0	0.7601939846317691	0.7504382869020426	0.7542864759042056
46060.0	0.7585791153080663	0.7488441414689698	0.7543004606817076
46064.0	0.7576550367914479	0.7479319218079447	0.7543116486558492
46068.0	0.7585693303142307	0.7488344820476118	0.7543228367651904
46072.0	0.7588108881718654	0.7490729399524831	0.7543340250096978
46077.0	0.7601760160168851	0.7504205488814266	0.754348010505359
46081.0	0.759729624307738	0.7499798857924365	0.7543591990538687
46085.0	0.7603850016480465	0.7506268525647054	0.7543703877374367
46089.0	0.7588102887959849	0.7490723482684946	0.7543815765560292
46093.0	0.7597274888601078	0.7499777777493661	0.7543927655096134
46098.0	0.7585656028334142	0.7488308024021859	0.7544067518913745
46102.0	0.7597318932760118	0.7499821256426573	0.7544179411485677
46106.0	0.7562522515836463	0.7465471387795127	0.7544291305406441
46110.0	0.7578895772876422	0.7481634524063596	0.7544403200675704
46114.0	0.7592698589498923	0.7495260206810389	0.7544515097293136
46119.0	0.7581209204747665	0.7483918267273115	0.7544654969960275
46123.0	0.7585359833472012	0.7488015630278393	0.7544766869609864
46127.0	0.7597024646513546	0.7499530746805081	0.7544878770606537
46131.0	0.7583253094296651	0.74859359272425	0.754499067294996
46136.0	0.7585791153080663	0.7488441414689698	0.7545130552772604
46140.0	0.7578911058890299	0.7481649613909476	0.7545242458145002
46144.0	0.7590365839132573	0.7492957393023272	0.7545354364863069
46148.0	0.7599582420680235	0.7502055696624123	0.7545466272926474
46152.0	0.7572018688908884	0.7474845694875503	0.7545578182334882
46157.0	0.7588102221673125	0.7490722824948792	0.7545718070986296
46161.0	0.7581144039700121	0.7483853938499626	0.7545829983419745
46165.0	0.7581211864626312	0.748392089301709	0.7545941897197115
46169.0	0.7585801138070565	0.7488451271540538	0.7546053812318075
46173.0	0.7604233611793916	0.7506647198217095	0.7546165728782289
46178.0	0.757430184746454	0.7477099553272004	0.7546305626251004
46182.0	0.7601874383656195	0.7504318246452316	0.7546417545736327
46186.0	0.7583509894552662	0.7486189431937476	0.7546529466563824
46190.0	0.7599543029066353	0.7502016810529472	0.7546641388733161
46195.0	0.7594803750846495	0.7497338352267024	0.7546781293331288
46199.0	0.7581212529837558	0.7483921549691568	0.754689321851855
46203.0	0.7574291225068919	0.7477089067195379	0.7547005145046569
46207.0	0.7581094834067699	0.7483805364331392	0.7547117072915015
46211.0	0.7576618120917828	0.7479386101597068	0.7547229002123553
46216.0	0.7583478625715543	0.7486158564378621	0.7547368915518223
46220.0	0.7567444833782702	0.7470330536804247	0.7547480847740754
46224.0	0.7592698589498923	0.7495260206810389	0.7547592781302294
46228.0	0.7562866110324649	0.7465810572877245	0.7547704716202511
46233.0	0.7562798580866001	0.746574391003554	0.7547844636709791
46237.0	0.7588112211647058	0.7490732686719702	0.7547956574620815
46241.0	0.7590365839132573	0.7492957393023272	0.7548068513869436
46245.0	0.7587993665795238	0.749061566218681	0.754818045445532
46250.0	0.7585778506024781	0.7488428929935619	0.7548320382067691
46254.0	0.7583507898534663	0.7486187461534712	0.7548432325661198
46258.0	0.7588058932246895	0.7490680091063076	0.7548544270590886
46262.0	0.7588092897751721	0.7490713620682845	0.7548656216856421
46266.0	0.7590411149819829	0.7493002122230829	0.754876816445747
46271.0	0.7583478625715543	0.7486158564378621	0.7548908100836342
46275.0	0.7583458666613296	0.7486138861414904	0.7549020051441082
46279.0	0.7576614135186901	0.7479382167015698	0.7549132003380254
46283.0	0.7583491931432036	0.7486171699340609	0.7549243956653527
46287.0	0.7592599256299764	0.7495162148370942	0.7549355911260567
46292.0	0.7574255376073324	0.7477053678255997	0.7549495856394467
46296.0	0.7576608157057763	0.74793762656049	0.7549607814001263
46300.0	0.7578895772876422	0.7481634524063596	0.7549719772940745
46304.0	0.7604247646443127	0.7506661052757283	0.7549831733212578
46309.0	0.7571980867955972	0.7474808359285264	0.7549971685425482
46313.0	0.7576615463792677	0.7479383478571252	0.7550083648693888
46317.0	0.7590232575503251	0.7492825839588599	0.7550195613293563
46321.0	0.7592717922843804	0.7495279292047191	0.7550307579224176
46325.0	0.7590382498026429	0.749297383813073	0.7550419546485393
46330.0	0.7587993665795238	0.749061566218681	0.7550559507432567
46334.0	0.7611185674802528	0.7513510044227569	0.7550671477686425
46338.0	0.757882399643222	0.7481563668738619	0.7550783449269804
46342.0	0.7613490476751394	0.7515785268263964	0.7550895422182372
46346.0	0.7618056331314165	0.7520292528444389	0.7551007396423794
46351.0	0.7597236183949008	0.7499739569544924	0.755114736609377
46355.0	0.7576617456618351	0.7479385445822657	0.7551259343323902
46359.0	0.7581162658491394	0.7483872318352808	0.7551371321881806
46363.0	0.759026589114228	0.749285872768241	0.7551483301767151
46368.0	0.759271525604845	0.7495276659475272	0.755162327849004
46372.0	0.757654505408027	0.7479313972438569	0.7551735261360909
46376.0	0.7592569256951265	0.7495132534009147	0.7551847245558138
46380.0	0.7578895772876422	0.7481634524063596	0.7551959231081391
46384.0	0.7585801138070565	0.7488451271540538	0.7552071217930337
46389.0	0.7588102221673125	0.7490722824948792	0.7552211203355268
46393.0	0.75904051531802	0.7492996202547089	0.7552323193185806
46397.0	0.7627392165286437	0.7529508554083355	0.7552435184340954
46401.0	0.7604103292549098	0.7506518551381144	0.755254717682038
46406.0	0.759732827553762	0.7499830479306635	0.755268716928142
46410.0	0.7604160098007924	0.7506574627845928	0.7552799164739255
46414.0	0.7592714589670777	0.7495276001649337	0.7552911161520283
46418.0	0.7588043614389335	0.7490664969782167	0.7553023159624174
46422.0	0.7595023191024666	0.7497554976332346	0.7553135159050596
46427.0	0.7585807794853281	0.7488457842895638	0.755327516019292
46431.0	0.757657029514121	0.7479338889576713	0.7553387162593816
46435.0	0.7574291225068919	0.7477089067195379	0.755349916631616
46439.0	0.7608690625338568	0.7511047014154559	0.7553611171359617
46444.0	0.7592669255475357	0.7495231249235299	0.755375117952125
46448.0	0.7615356246617466	0.7517627094390392	0.7553863187535997
46452.0	0.7585303258858858	0.74879597816968	0.7553975196870778
46456.0	0.7597316930655325	0.7499819280015129	0.755408720752526
46460.0	0.7615781599163256	0.751804698831516	0.7554199219499106
46465.0	0.7588090233855382	0.7490710990972738	0.7554339236321267
46469.0	0.7588043614389335	0.7490664969782167	0.7554451251262472
46473.0	0.761118366741357	0.7513508062599774	0.7554563267521961
46477.0	0.7595013185871267	0.7497545099576769	0.7554675285099401
46481.0	0.7581163323552573	0.7483872974879145	0.755478730399446
46486.0	0.7597308255976714	0.7499810716660132	0.7554927329465679
46490.0	0.7599585759628553	0.7502058992723153	0.7555039351324163
46494.0	0.7608854514671748	0.7511208800268261	0.7555151374499185
46498.0	0.7590395157928924	0.7492986335566559	0.7555263398990409
46503.0	0.7592598589885711	0.7495161490509094	0.7555403431454845
46507.0	0.7590395157928924	0.7492986335566559	0.7555515458906309
46511.0	0.7578914381826962	0.7481652894202333	0.7555627487672896
46515.0	0.7588076248541711	0.7490697185134957	0.7555739517754271
46519.0	0.7601921810842214	0.750436506499725	0.7555851549150103
46524.0	0.7599585759628553	0.7502058992723153	0.7555991590242838
46528.0	0.7583478625715543	0.7486158564378621	0.7556103624594976
46532.0	0.7608854514671748	0.7511208800268261	0.7556215660260489
46536.0	0.7581144039700121	0.7483853938499626	0.7556327697239043
46540.0	0.7601893755370384	0.7504337369566026	0.7556439735530305
46545.0	0.7608873914321066	0.7511227950958604	0.7556579785239868
46549.0	0.7592695922603525	0.749525757413971	0.7556691826483504
46553.0	0.7569736107134304	0.7472592405858148	0.7556803869038766
46557.0	0.7560488028857435	0.7463463009730934	0.755691591290532
46562.0	0.7569590213056472	0.7472448384063645	0.755705596958201
46566.0	0.7597318932760118	0.7499821256426573	0.7557168016397756
46570.0	0.75904051531802	0.7492996202547089	0.7557280064523713
46574.0	0.7581031665067712	0.7483743005989845	0.7557392113959546
46578.0	0.757654571818648	0.7479314628022192	0.7557504164704925
46583.0	0.7599566397254875	0.7502039878830085	0.7557644229977687
46587.0	0.7585801803140839	0.7488451928075854	0.7557756283668324
46591.0	0.7592698589498923	0.7495260206810389	0.7557868338667423
46595.0	0.759729624307738	0.7499798857924365	0.7557980394974652
46600.0	0.7599613801132818	0.7502086674366061	0.7558120467197738
46604.0	0.7585663350275809	0.7488315251999812	0.7558232526447041
46608.0	0.7629720298791653	0.7531806810258297	0.7558344587003392
46612.0	0.7590381831455488	0.7492973180114006	0.7558456648866456
46616.0	0.7581179947139844	0.7483889385133115	0.7558568712035905
46621.0	0.7599634498526484	0.7502107106146579	0.7558708792834304
46625.0	0.7613316391384615	0.7515613416964082	0.7558820858941894
46629.0	0.7581202555713844	0.7483911703567467	0.7558932926354781
46633.0	0.7578903083310706	0.7481641740681843	0.7559044995072636
46638.0	0.7601943186350582	0.7504386166190111	0.7559185082804556
46642.0	0.7583462658167264	0.7486142801744585	0.7559297154457368
46646.0	0.7592706589002773	0.7495268103655256	0.7559409227414066
46650.0	0.7597279560338848	0.7499782389278231	0.7559521301674313
46654.0	0.7611164928043763	0.7513489563715463	0.7559633377237781
46659.0	0.7599599780548942	0.7502072833710703	0.7559773473524259
46663.0	0.7592717922843804	0.7495279292047191	0.7559885552018751
46667.0	0.7592695922603525	0.749525757413971	0.7559997631815379
46671.0	0.7608805012803259	0.7511159933665607	0.7560109712913812
46676.0	0.7620444041090195	0.7522649596337805	0.7560249816117005
46680.0	0.7594953822572279	0.7497486498097019	0.7560361900143279
46684.0	0.7581211199869813	0.7483920236791524	0.7560473985470273
46688.0	0.7613450302519595	0.7515745609594863	0.7560586072097657
46692.0	0.7606553878226805	0.7508937688279177	0.7560698160025094
46697.0	0.7604230938534329	0.7506644559263899	0.7560838271762089
46701.0	0.7592707922910904	0.7495269420445119	0.7560950362613437
46705.0	0.7618119327805744	0.7520354716491356	0.7561062454763756
46709.0	0.7606405444553275	0.7508791159480035	0.7561174548212717
46713.0	0.7588100223770198	0.749072085268529	0.7561286642959986
46718.0	0.7599615803903816	0.750208865143516	0.7561426763219309
46722.0	0.760422024562331	0.7506634003576812	0.7561538860886553
46726.0	0.7615803704893551	0.7518068810358887	0.7561650959851022
46730.0	0.7625008672923741	0.7527155649480495	0.7561763060112383
46735.0	0.761568848734214	0.7517955071413762	0.7561903187262333
46739.0	0.7627400221822427	0.7529516507228458	0.7562015290440486
46743.0	0.7601931830261037	0.750437495583518	0.756212739491445
46747.0	0.759271725565668	0.7495278633422192	0.756223950068389
46751.0	0.7601907114685673	0.7504350557438967	0.7562351607748476
46756.0	0.7594387576639292	0.7496927518893675	0.7562491743399998
46760.0	0.7604252324279059	0.7506665670561757	0.7562603853377442
46764.0	0.7594873783900766	0.7497407486575288	0.7562715964648948
46768.0	0.7578905742061579	0.7481644365312518	0.7562828077214184
46772.0	0.7601942518076612	0.7504385506492214	0.7562940191072817
46777.0	0.757430184746454	0.7477099553272004	0.756308033521444
46781.0	0.7588093563781513	0.7490714278165364	0.7563192451981998
46785.0	0.7606529807699189	0.7508913926652705	0.7563304570041871
46789.0	0.7611150203958914	0.751347502858728	0.7563416689393725
46794.0	0.75973256060729	0.7499827844099606	0.7563556840399884
46798.0	0.7581212529837558	0.7483921549691568	0.7563668962657482
46802.0	0.7594948487039801	0.7497481231036329	0.7563781086205976
46806.0	0.7581144039700121	0.7483853938499626	0.7563893211045039
46810.0	0.7606526464553554	0.7508910626410221	0.7564005337174333
46815.0	0.7601941850136882	0.7504384847124267	0.7564145496649838
46819.0	0.7581207874836764	0.7483916954429185	0.7564257625680941
46823.0	0.7597324271778234	0.7499826526928168	0.7564369756001197
46827.0	0.7604242968016024	0.7506656434369224	0.7564481887610272
46831.0	0.7574313797533705	0.7477111349983915	0.7564594020507831
46836.0	0.7608870569658848	0.7511224649219002	0.7564734188441208
46840.0	0.758810754967044	0.7490728084571018	0.7564846324236643
46844.0	0.760184432430151	0.7504288572854403	0.7564958461319482
46848.0	0.7611067216635092	0.7513393106253794	0.7565070599689392
46853.0	0.7590265225273924	0.7492858070359255	0.7565210774461214
46857.0	0.7588108881718654	0.7490729399524831	0.7565322915725816
46861.0	0.7588111545571792	0.7490732029192293	0.7565435058276406
46865.0	0.7599485611517593	0.7501960129829807	0.7565547202112654
46870.0	0.7608612362043914	0.7510969755225977	0.7565687383715406
46874.0	0.758566268448476	0.7488314594752972	0.7565799530443159
46878.0	0.75857991408202	0.7488449299921225	0.7565911678455487
46882.0	0.7592698589498923	0.7495260206810389	0.7566023827752055
46886.0	0.7588111545571792	0.7490732029192293	0.756613597833253
46891.0	0.7578911723478541	0.7481650269968946	0.7566276168363112
46895.0	0.7583506567973473	0.7486186148048838	0.7566388321831163
46899.0	0.7574303839112417	0.7477101519360728	0.7566500476582039
46903.0	0.7594953822572279	0.7497486498097019	0.7566612632615408
46907.0	0.7620438006658787	0.7522643639347274	0.7566724789930936
46912.0	0.7590402487528536	0.7492993571104182	0.7566864988377877
46916.0	0.7590395157928924	0.7492986335566559	0.7566977148577048
46920.0	0.7606551204012248	0.7508935048383267	0.7567089310057294
46924.0	0.7622761076395363	0.7524936896737773	0.7567201472818288
46929.0	0.7585809791255542	0.7488459813677733	0.7567341678070069
46933.0	0.7606258351984252	0.7508645954574781	0.7567453843711519
46937.0	0.7576494571983403	0.7479264138186973	0.7567566010632633
46941.0	0.7578903748292305	0.7481642397129621	0.7567678178833075
46945.0	0.7588102221673125	0.7490722824948792	0.7567790348312515
46950.0	0.7588093563781513	0.7490714278165364	0.7567930561959897
46954.0	0.7583501245528623	0.7486180893907822	0.7568042734315862
46958.0	0.7585663350275809	0.7488315251999812	0.7568154907949741
46962.0	0.7576582915783092	0.7479351348255768	0.7568267082861202
46967.0	0.7583392136907605	0.7486073185496156	0.756840730329662
46971.0	0.7583507898534663	0.7486187461534712	0.7568519481081424
46975.0	0.7585761864631877	0.7488412502104519	0.7568631660142725
46979.0	0.7583362864716037	0.7486044288959564	0.7568743840480193
46983.0	0.756744549641553	0.7470331190933397	0.7568856022093498
46988.0	0.7583392802330309	0.7486073842379377	0.7568996250903759
46992.0	0.7606553209666345	0.7508937028298466	0.7569108435386469
46996.0	0.7599485611517593	0.7501960129829807	0.7569220621143933
47000.0	0.7592714589670777	0.7495276001649337	0.7569332808175814
47004.0	0.7629720970478502	0.7531807473325274	0.756944499648178
47009.0	0.7611059855732947	0.7513385839815347	0.7569585233655414
47013.0	0.7590411149819829	0.7493002122230829	0.7569697424826857
47017.0	0.7595018522267765	0.749755036749039	0.7569809617271303
47021.0	0.7595021857093798	0.7497553659520038	0.7569921810988418
47026.0	0.7585742561188908	0.7488393446385893	0.7570062054924
47030.0	0.7592668589006735	0.749523059131958	0.7570174251503409
47034.0	0.7599625819298126	0.7502098538300224	0.7570286449354406
47038.0	0.7590404486663829	0.7492995544584234	0.7570398648476658
47042.0	0.7608873914321066	0.7511227950958604	0.7570510848869834
47047.0	0.7613480432762572	0.7515775353171344	0.757065110114803
47051.0	0.7611167604725324	0.7513492206046718	0.7570763304399564
47055.0	0.759956572958572	0.7502039219729241	0.7570875508920938
47059.0	0.7618077106324108	0.7520313036845122	0.7570987714711821
47063.0	0.7604252324279059	0.7506665670561757	0.7571099921771877
47068.0	0.7601939178402972	0.750438220967717	0.7571240182381218
47072.0	0.7615803704893551	0.7518068810358887	0.75713523922957
47076.0	0.7613467041769582	0.7515762134027228	0.7571464603478276
47080.0	0.7594953155760322	0.7497485839842373	0.7571576815928611
47085.0	0.7625064371513872	0.7527210633281217	0.757171708327381
47089.0	0.7604133366194219	0.75065482390861	0.7571829298575387
47093.0	0.7583499915124321	0.7486179580576823	0.7571941515143641
47097.0	0.7601824284724898	0.7504268790449061	0.757205373297824
47101.0	0.76157956664224	0.7518060875046793	0.7572165952078851
47106.0	0.7611137488322584	0.7513462476132857	0.7572306227734436
47110.0	0.7601942518076612	0.7504385506492214	0.7572418449682357
47114.0	0.7592685255804099	0.7495247044229121	0.7572530672895206
47118.0	0.7590295875472748	0.7492888327218903	0.7572642897372652
47122.0	0.7597209490761543	0.749971321891564	0.7572755123114362
47127.0	0.7608825081024406	0.7511179744347884	0.7572895407068864
47131.0	0.7606559227244816	0.7508942968652336	0.757300763565395
47135.0	0.7604252324279059	0.7506665670561757	0.7573119865502216
47139.0	0.756948079564836	0.7472340370827601	0.7573232096613334
47144.0	0.7581193246217026	0.7483902513540994	0.7573372387277602
47148.0	0.7590381831455488	0.7492973180114006	0.7573484621228911
47152.0	0.7583419414293076	0.7486100112826334	0.7573596856441985
47156.0	0.7569736769944484	0.7472593060162374	0.7573709092916494
47160.0	0.7583491931432036	0.7486171699340609	0.7573821330652104
47165.0	0.7606342595704518	0.7508729117181164	0.7573961629594532
47169.0	0.758581045694882	0.7488460470828057	0.75740738701664
47173.0	0.7625061016528889	0.7527207321351322	0.7574186111998288
47177.0	0.7622579968510763	0.7524758113041228	0.7574298355089861
47181.0	0.75973256060729	0.7499827844099606	0.7574410599440787
47186.0	0.762039308470321	0.7522599293882735	0.7574550906649902
47190.0	0.7601939846317691	0.7504382869020426	0.7574663153833154
47194.0	0.7613349868827299	0.7515646464785094	0.7574775402274676
47198.0	0.7599613801132818	0.7502086674366061	0.7574887651974137
47203.0	0.7618130050807395	0.7520365301882918	0.7575027965866931
47207.0	0.7613499850961034	0.7515794522172788	0.7575140218395534
47211.0	0.7604251656637189	0.7506665011487847	0.7575252472180992
47215.0	0.7608854514671748	0.7511208800268261	0.7575364727222974
47220.0	0.759731626370467	0.7499818621623564	0.7575505047791928
47224.0	0.762044471213585	0.7522650258771817	0.7575617305659869
47228.0	0.7613406781279082	0.7515702646869775	0.7575729564783249
47232.0	0.7601321994243335	0.7503772945946038	0.7575841825161739
47236.0	0.7598412159586587	0.7500900453688636	0.7575954086795
47241.0	0.7575326350911382	0.7478110909093172	0.7576094415600599
47245.0	0.758737901005361	0.7490008894426071	0.7576206680055889
47249.0	0.7590405819455555	0.7492996860272019	0.7576318945764869
47253.0	0.7586282429656421	0.7488926386630229	0.757643121272721
47258.0	0.7595815664378733	0.7498337279742087	0.7576571548192167
47262.0	0.7587542821465831	0.7490170603618788	0.7576683817973351
47266.0	0.7610047390719501	0.7512386367936329	0.7576796089006811
47270.0	0.7593345305451749	0.7495898623348223	0.7576908361292216
47275.0	0.7603803906599751	0.7506223007502223	0.7577048703409012
47279.0	0.7610411398973156	0.7512745704810618	0.7577160978510076
47283.0	0.7591796673020781	0.7494369864778659	0.7577273254862001
47287.0	0.7608321392601738	0.751068251984377	0.7577385532464458
47292.0	0.7580627407155589	0.7483343935987748	0.7577525881225576
47296.0	0.7586506118316265	0.7489147204655742	0.7577638161640508
47300.0	0.7610681746148202	0.7513012582574732	0.7577750443304884
47304.0	0.7599356757473288	0.7501832929391203	0.7577862726218376
47309.0	0.7583414756697948	0.7486095515002911	0.7578003081616301
47313.0	0.7597146095529297	0.7499650637245111	0.7578115367339083
47317.0	0.7594298210285615	0.7496839299393501	0.7578227654309899
47321.0	0.7601028125229732	0.7503482848203092	0.7578339942528413
47326.0	0.7591124851653603	0.7493706665008494	0.7578480304555626
47330.0	0.7612239874458737	0.7514550715161636	0.7578592595580248
47334.0	0.7557003865260867	0.7460023558993947	0.7578704887851486
47338.0	0.7586544731891536	0.7489185322696482	0.757881718136901
47343.0	0.7578774817252452	0.7481515120683566	0.7578957550017993
47347.0	0.758735037684346	0.7489980628670742	0.757906984633844
47351.0	0.7620584844789846	0.7522788593079809	0.7579182143904089
47355.0	0.7625150269936967	0.7527295429355347	0.7579294442714607
47360.0	0.7594195508966095	0.749673791605735	0.7579434817977844
47364.0	0.7609475336473679	0.751182165495921	0.7579547119588101
47368.0	0.7589828810419021	0.7492427256089854	0.7579659422442145
47372.0	0.7588675679189691	0.7491288923188245	0.7579771726539645
47376.0	0.7580061641431257	0.7482785430830462	0.7579884031880265
47381.0	0.7579517220481193	0.7482247996526351	0.7580024415303672
47385.0	0.7586329696086977	0.7488973046482703	0.75801367234401
47389.0	0.7590383163778824	0.7492974495339413	0.7580249032818565
47393.0	0.7589385775804658	0.7491989907013483	0.7580361343438736
47398.0	0.7597309590410077	0.7499812033968488	0.7580501733459596
47402.0	0.7594185505563473	0.7496728041030083	0.7580614046872389
47406.0	0.7585540875822971	0.7488194349282302	0.7580726361525809
47410.0	0.7579123072612219	0.7481858906823514	0.7580838677419519
47415.0	0.7610177868766641	0.7512515171536666	0.758097907403031
47419.0	0.7586651920955774	0.7489291136185364	0.7581091392713458
47423.0	0.7614509666605045	0.7516791378682177	0.7581203712635818
47427.0	0.7584322307998264	0.748699141954419	0.7581316033797052
47432.0	0.7616129275570529	0.7518390202932408	0.7581456436990258
47436.0	0.7608243135448447	0.7510605266977737	0.7581568760937748
47440.0	0.7594604996486396	0.7497142148555179	0.7581681086123031
47444.0	0.7600635437518122	0.7503095199919173	0.7581793412545775
47786.0	0.8586312473757971	0.8476122876365224	0.7591401861758025
47791.0	0.8548724014394793	0.8439016796046194	0.7591542402200783
47795.0	0.8507346855585638	0.8398170637300729	0.7591654835914297
47799.0	0.8472967181826334	0.8364232163698258	0.7591767270835723
47803.0	0.8455105609707516	0.8346599812149572	0.7591879706964728
47808.0	0.8403038878263942	0.8295201261859766	0.7592020253823635
47812.0	0.8405841906692331	0.8297968318551167	0.7592132692668476
47816.0	0.8357891264431601	0.8250633034976902	0.7592245132719815
47820.0	0.8335336822847239	0.8228368038348707	0.7592357573977317
47824.0	0.8310468788133676	0.8203819139322485	0.7592470016440652
47829.0	0.8291737207562164	0.8185327944286441	0.7592610571215013
47833.0	0.8276540318233856	0.8170326079204202	0.759272301639025
47837.0	0.8225128678955116	0.8119574214170895	0.7592835462770237
47841.0	0.8209432380758699	0.8104079349218855	0.7592947910354639
47845.0	0.8190629173816433	0.8085517447005364	0.7593060359143124
47850.0	0.8182679500591803	0.8077669793279174	0.7593200921821468
47854.0	0.815591270681125	0.805124650228159	0.7593313373317924
47858.0	0.8151169523232511	0.8046564188778392	0.7593425826017381
47862.0	0.8135238331863093	0.8030837445077091	0.7593538279919507
47867.0	0.8113754133896691	0.8009628957449844	0.7593678848987909
47871.0	0.8090877728882333	0.7987046129202698	0.7593791305594823
47875.0	0.8092860274357463	0.7989003232337082	0.759390376340332
47879.0	0.8061466828992252	0.7958012664355629	0.7594016222413073
47883.0	0.8059510935943308	0.7956081871612348	0.7594128682623744
47888.0	0.8046901162933864	0.7943633921948534	0.7594269259575371
47892.0	0.8025793978472393	0.7922797609548267	0.7594381722486896
