Time [sec]	T [mK]	RawT_loc/T_c	FawT_loc/T_c	T_mc/Tc
134679.0	0.9953562639400388	0.9825826889832566	0.9825826889832566	0.9750112293564307
134683.0	0.9953562639400388	0.9964190154789496	0.9825826889832566	0.9750172419143933
134688.0	0.9961681729946577	0.9853380749616556	0.9833841786719227	0.975024756764663
134692.0	0.9953562639400388	0.9645342868808856	0.9825826889832566	0.9750307679670912
134696.0	0.9953562639400388	0.988638959995401	0.9825826889832566	0.9750367785670059
134700.0	0.9953562639400388	0.9980241792374265	0.9825826889832566	0.9750427885643733
134705.0	0.9961681729946577	0.9676561451933353	0.9833841786719227	0.9750503002137001
134709.0	0.9953562639400388	0.9719315507068056	0.9825826889832566	0.975056308855215
134713.0	0.9953562639400388	0.9767481389560727	0.9825826889832566	0.9750623168940745
134717.0	0.9953562639400388	0.9809822588291177	0.9825826889832566	0.9750683243302455
134722.0	0.9942284779097008	0.9833841786719227	0.9814693760214224	0.9750758327778777
134726.0	0.9942284779097008	0.9738102394743313	0.9814693760214224	0.9750818388578776
134730.0	0.9937514516766441	0.988159765321661	0.9809984715465392	0.9750878443350809
134735.0	0.9937514516766441	0.987468246143834	0.9809984715465392	0.9750953503338512
134739.0	0.9937514516766441	0.9948627148505721	0.9809984715465392	0.9751013544546397
134743.0	0.9937514516766441	0.977159089309699	0.9809984715465392	0.9751073579725235
134747.0	0.9937350281938961	0.9814693760214224	0.9809822588291177	0.9751133608874688
134752.0	0.993339862891844	0.9936908311984802	0.9805921647500928	0.9751208636832179
134756.0	0.9928595285709889	0.9730367522526043	0.9801179946406604	0.9751268652414304
134760.0	0.993339862891844	0.9809984715465392	0.9805921647500928	0.9751328661965966
134764.0	0.993339862891844	0.9680029706046573	0.9805921647500928	0.9751388665486826
134769.0	0.993339862891844	0.9946981126077322	0.9805921647500928	0.9751463661406589
134773.0	0.9937350281938961	0.9774407872316189	0.9809822588291177	0.9751523651356938
134777.0	0.9937350281938961	0.9910590435133407	0.9809822588291177	0.9751583635275408
134781.0	0.9937350281938961	1.001077188228814	0.9809822588291177	0.9751643613161666
134786.0	0.993339862891844	0.9805921647500928	0.9805921647500928	0.9751718577036179
134790.0	0.9928595285709889	0.9763122229338275	0.9801179946406604	0.975177854134874
134794.0	0.9928595285709889	0.9783627542979627	0.9801179946406604	0.9751838499628006
134798.0	0.9910814701038362	0.9718241545617953	0.9783627542979627	0.9751898451873643
134803.0	0.9905177153839304	0.96979788706183	0.9778062343375424	0.9751973383695394
134807.0	0.9904536162548538	0.9898530013752733	0.9777429578034096	0.9752033322364152
134811.0	0.9905177153839304	0.9801179946406604	0.9778062343375424	0.9752093254998199
134815.0	0.9905177153839304	0.9768769441807946	0.9778062343375424	0.9752153181597203
134820.0	0.9904536162548538	0.9746274482871847	0.9777429578034096	0.975222808135867
134824.0	0.9904536162548538	0.9985209327155371	0.9777429578034096	0.9752287994377613
134828.0	0.9901475174656298	0.9970678926210473	0.9774407872316189	0.9752347901360428
