Time [sec]	T [mK]	T_loc/T_c	T_mc/Tc
121185.0	0.8468419510360979	0.9115629182304607	0.8695446138985724
121189.0	0.8486502973464258	0.9135094696947532	0.8695581737531136
121193.0	0.8501687756253506	0.9151439995967176	0.8695717336076548
121197.0	0.8493751665004471	0.9142897378906857	0.8695852934621962
121202.0	0.8472350831362826	0.9119860959486357	0.8696022432803727
121206.0	0.8498519267121741	0.9148029351046008	0.8696158031349139
121210.0	0.8479170715574061	0.9127202061974231	0.8696293629894554
121214.0	0.8504042939596939	0.9153975177176468	0.8696429228439967
121218.0	0.8452090580603495	0.9098052293437562	0.8696564826985379
121223.0	0.8439561992425982	0.9084566192062413	0.8696734325167145
121227.0	0.8475056561628701	0.9122773478610011	0.8696869923712558
121231.0	0.8496132640958393	0.9145460323959518	0.869700552225797
121235.0	0.8474360207926303	0.9122023905195158	0.8697141120803382
121240.0	0.8489882986423599	0.9138733031672335	0.8697310618985149
121244.0	0.8462292298863598	0.9109033690918835	0.8697446217530561
121248.0	0.8450499705270259	0.9096339833444842	0.8697581816075973
121252.0	0.8458568556848206	0.9105025357210125	0.8697717414621386
121256.0	0.8474541261600114	0.9122218796124988	0.86978530131668
121261.0	0.8487068021976374	0.913570293000686	0.8698022511348565
121265.0	0.847085023837697	0.9118245681783606	0.8698158109893979
121269.0	0.8447127517940811	0.9092709922433596	0.8698293708439391
121273.0	0.8452588044810866	0.9098587776976174	0.8698429306984803
121278.0	0.847264547614971	0.9120178122873746	0.869859880516657
121282.0	0.8465599806259656	0.9112593978750975	0.8698734403711982
121286.0	0.8480796647925359	0.9128952258261958	0.8698870002257394
121290.0	0.8462678937251714	0.9109449878634783	0.8699005600802807
121294.0	0.8433642790506385	0.9078194607649499	0.869914119934822
121299.0	0.8414696634385459	0.9057800467583916	0.8699310697529985
121303.0	0.8448003133796852	0.9093652458338914	0.8699446296075398
121307.0	0.842112132961659	0.9064716178274047	0.8699581894620811
121311.0	0.839793411408884	0.9039756850472378	0.8699717493166224
121316.0	0.8411543008037332	0.9054405821353425	0.8699886991347989
121320.0	0.8441953232909416	0.9087140186124236	0.8700022589893402
121324.0	0.8469207067097436	0.911647692906075	0.8700158188438815
121328.0	0.843294158443395	0.9077439811016091	0.8700293786984227
121332.0	0.8420850278993421	0.9064424412264177	0.870042938552964
121337.0	0.8431675690604719	0.9076077169649858	0.8700598883711406
121341.0	0.8370486929450512	0.9010211980032844	0.8700734482256819
121345.0	0.8353262042978903	0.899167065982659	0.8700870080802232
121349.0	0.8359114242782452	0.8997970121401992	0.8701005679347644
121354.0	0.839533703634644	0.9036961287778729	0.870117517752941
121358.0	0.8390286142233543	0.9031524372694879	0.8701310776074823
121362.0	0.8343173535665164	0.8980811125581446	0.8701446374620235
121366.0	0.8392618710407703	0.9034035210341984	0.8701581973165647
121370.0	0.8376006988477964	0.9016153916553244	0.8701717571711061
121375.0	0.8394187188167845	0.9035723560998756	0.8701887069892826
121379.0	0.8357106047414048	0.8995808447162591	0.8702022668438238
121383.0	0.8362019193364825	0.9001097086506807	0.8702158266983652
121387.0	0.8371737366786399	0.901155798362368	0.8702293865529065
121392.0	0.8366636995755115	0.9006067810285375	0.8702463363710831
121396.0	0.8360741270856448	0.899972149715441	0.8702598962256244
121400.0	0.8347487609804687	0.8985454908293526	0.8702734560801656
121404.0	0.8386718785711219	0.9027684376438341	0.8702870159347068
121408.0	0.8339863778296064	0.8977248415819229	0.8703005757892481
121413.0	0.8320405421282449	0.8956302929259901	0.8703175256074247
121417.0	0.8326545498580601	0.896291226973154	0.8703310854619659
121421.0	0.8343173535665164	0.8980811125581446	0.8703446453165072
121425.0	0.8383404465105737	0.9024116754688629	0.8703582051710486
121429.0	0.8362019193364825	0.9001097086506807	0.8703717650255898
121434.0	0.8366599784554198	0.9006027755171365	0.8703887148437663
121438.0	0.829781640622471	0.8931987520155769	0.8704022746983077
121442.0	0.831008647696108	0.8945195346567363	0.8704158345528489
121446.0	0.8346141555223654	0.8984005979788647	0.8704293944073901
121451.0	0.8336994470335659	0.8974159817368846	0.8704463442255668
121455.0	0.8366310218629444	0.9005716058804567	0.870459904080108
121459.0	0.8333414014285794	0.8970305720436806	0.8704734639346492
121463.0	0.8341259378371465	0.8978750676395548	0.8704870237891905
121467.0	0.8353994329638341	0.8992458912420173	0.8705005836437318
121472.0	0.8347835149629033	0.8985829009288517	0.8705175334619084
121476.0	0.8338852473291817	0.8976159820550933	0.8705310933164498
121480.0	0.8328325725799078	0.8964828553066823	0.8705446531709911
121484.0	0.8341577115786072	0.8979092697293941	0.8705582130255322
121489.0	0.835280529731086	0.8991179006793175	0.870575162843709
121493.0	0.8361403016792825	0.9000433817860952	0.8705887226982502
121497.0	0.8349464679632507	0.8987583078183538	0.8706022825527914
121501.0	0.8292894668205023	0.8926689632082909	0.8706158424073327
121506.0	0.8328325725799078	0.8964828553066823	0.8706327922255093
121510.0	0.8325543126966252	0.8961833290598763	0.8706463520800505
121514.0	0.8360617759719287	0.8999588546522375	0.8706599119345918
121518.0	0.8344497421943985	0.8982236191543579	0.8706734717891331
121522.0	0.8383974276605014	0.9024730114752436	0.8706870316436743
121527.0	0.833954000715482	0.8976899900059009	0.8707039814618509
121531.0	0.831166208119271	0.894689136834522	0.8707175413163922
121535.0	0.832535581261571	0.8961631660512066	0.8707311011709334
121539.0	0.8345371120114389	0.898317666320171	0.8707446610254747
121544.0	0.8358562763995112	0.899737649515082	0.8707616108436513
121548.0	0.8333166011963652	0.8970038764223521	0.8707751706981925
121552.0	0.8337251578311733	0.8974436575147182	0.8707887305527339
121556.0	0.8303751343474227	0.8938376042491094	0.8708022904072752
121560.0	0.8322528379156426	0.8958588136874517	0.8708158502618164
121565.0	0.832949673267898	0.8966089055628611	0.870832800079993
121569.0	0.8287603995768572	0.8920994613313855	0.8708463599345343
121573.0	0.8292892291385842	0.8926687073612316	0.8708599197890755
121577.0	0.825920597350945	0.8890426236285737	0.8708734796436167
121582.0	0.8292894668205023	0.8926689632082909	0.8708904294617934
121586.0	0.8305420823329238	0.8940173114455584	0.8709039893163346
121590.0	0.8293942708633838	0.8927817770327059	0.8709175491708758
121594.0	0.8330382664030547	0.8967042695404248	0.8709311090254171
121598.0	0.8316654119693268	0.8952264929702117	0.8709446688799585
121603.0	0.8334719542565663	0.8971711025366698	0.8709616186981349
121607.0	0.8281646434399014	0.89145817377815	0.8709751785526763
121611.0	0.8291712027968152	0.8925416607070131	0.8709887384072176
121615.0	0.8379979623420811	0.902043016514619	0.8710022982617588
121620.0	0.836931494674865	0.9008950427070668	0.8710192480799355
121624.0	0.8353714049183006	0.899215721117654	0.8710328079344767
121628.0	0.8342878222609372	0.8980493242851854	0.8710463677890179
121632.0	0.8296980710640035	0.8931087955479047	0.8710599276435592
121636.0	0.8324721931750715	0.8960949334500231	0.8710734874981005
121641.0	0.8315784787793639	0.8951329158012528	0.871090437316277
121645.0	0.8330777905326294	0.8967468143515924	0.8711039971708183
121649.0	0.8341577115786072	0.8979092697293941	0.8711175570253596
121653.0	0.8341575943380782	0.8979091435286095	0.8711311168799009
121658.0	0.8350456253048141	0.8988650433851604	0.8711480666980774
121662.0	0.8338165968255032	0.897542084849842	0.8711616265526188
121666.0	0.8301354267131162	0.8935795766556687	0.87117518640716
121670.0	0.8351324789165624	0.8989585348940391	0.8711887462617012
121674.0	0.8338897061793632	0.8976207816785394	0.8712023061162425
121679.0	0.8344183487925423	0.8981898264720584	0.8712192559344191
121683.0	0.8366599784554198	0.9006027755171365	0.8712328157889604
121687.0	0.8332393678567399	0.8969207404270612	0.8712463756435017
121691.0	0.8303751343474227	0.8938376042491094	0.8712599354980429
121695.0	0.8329286098808673	0.8965862323798355	0.8712734953525841
121700.0	0.8307731289200352	0.8942660160603177	0.8712904451707608
121704.0	0.8339326488272611	0.8976670062726169	0.871304005025302
121708.0	0.830889249955031	0.8943910117922831	0.8713175648798432
121712.0	0.8290791825943471	0.8924426077441842	0.8713311247343846
121717.0	0.8337496927448206	0.8974700675401728	0.8713480745525611
121721.0	0.831166208119271	0.894689136834522	0.8713616344071023
121725.0	0.8339927121053572	0.8977316599627095	0.8713751942616437
121729.0	0.8347970878654232	0.8985975111576137	0.871388754116185
121733.0	0.8321967099163816	0.8957983960348563	0.8714023139707262
121738.0	0.8303751343474227	0.8938376042491094	0.8714192637889028
121742.0	0.8346142725955307	0.8984007239994948	0.8714328236434441
121746.0	0.8369477589393483	0.9009125499885341	0.8714463834979853
121750.0	0.8334034527121612	0.8970973656750928	0.8714599433525265
121755.0	0.8307931360271019	0.894287552235847	0.8714768931707033
121759.0	0.8321195782700349	0.8957153695048814	0.8714904530252445
121763.0	0.8298554614691541	0.8932782147138365	0.8715040128797858
121767.0	0.8338897061793632	0.8976207816785394	0.8715175727343272
121772.0	0.8350456253048141	0.8988650433851604	0.8715345225525036
121776.0	0.8312483920068132	0.894777601729616	0.871548082407045
121780.0	0.8369706435239649	0.9009371835564746	0.8715616422615863
121784.0	0.8345896862848425	0.8983742586489155	0.8715752021161275
121788.0	0.8341822139144157	0.8979356446872074	0.8715887619706687
121793.0	0.8356711714977287	0.8995383977370599	0.8716057117888454
121797.0	0.8360121333152911	0.8999054179927783	0.8716192716433866
121801.0	0.833422136349186	0.8971174772327083	0.8716328314979278
